unit_id,source_pdf,journal,doi,title,topic_tags,gate,char_len,abstract_signal,raw_text_stored
006_Nature_s41586-024-08576-6_peer_review_file__u0165,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,model_physics_assumption_sensitivity,449,however; clarify,no
006_Nature_s41586-024-08576-6_peer_review_file__u0172,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,mechanism_causality_circulation_dynamics,840,should,no
006_Nature_s41586-024-08576-6_peer_review_file__u0175,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,observational_product_reanalysis_validity,743,must; recommend,no
006_Nature_s41586-024-08576-6_peer_review_file__u0176,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,ai_weather_climate_model_fidelity,400,need; explain,no
006_Nature_s41586-024-08576-6_peer_review_file__u0177,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,model_physics_assumption_sensitivity,296,need; must,no
006_Nature_s41586-024-08576-6_peer_review_file__u0178,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,ai_weather_climate_model_fidelity,345,explain,no
006_Nature_s41586-024-08576-6_peer_review_file__u0181,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,ai_weather_climate_model_fidelity,920,why,no
006_Nature_s41586-024-08576-6_peer_review_file__u0182,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,trend_internal_variability_signal_detection,2393,concern; should; not clear,no
006_Nature_s41586-024-08576-6_peer_review_file__u0183,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,trend_internal_variability_signal_detection,998,recommend,no
006_Nature_s41586-024-08576-6_peer_review_file__u0184,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,sampling_event_representativeness,651,however; not clear,no
006_Nature_s41586-024-08576-6_peer_review_file__u0186,006_Nature_s41586-024-08576-6_peer_review_file.pdf,Nature,10.1038/s41586-024-08576-6,High temporal variability not trend dominates Mediterranean precipitation,precipitation trend; internal variability; regional climate dynamics,reproducibility_data_code,548,however; lack,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0006,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,observational_product_reanalysis_validity,228,concern; validation,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0008,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,observational_product_reanalysis_validity,568,should; validation,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0009,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,observational_product_reanalysis_validity,222,should,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0010,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,observational_product_reanalysis_validity,324,should; validation,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0011,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,scale_resolution_boundary_consistency,339,should; limitation,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0014,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,chemistry_emissions_budget,184,should,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0015,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,ai_weather_climate_model_fidelity,228,need,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0016,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,ai_weather_climate_model_fidelity,322,need; needs,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0018,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,mechanism_causality_circulation_dynamics,395,should,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0021,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,sampling_event_representativeness,103,should,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0022,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,scale_resolution_boundary_consistency,91,why,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0025,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,scale_resolution_boundary_consistency,541,however; clarify; would like,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0026,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,uncertainty_statistics_skill_metrics,659,however; concern,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0028,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,trend_internal_variability_signal_detection,354,however,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0030,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,detail_audit,230,clarify; limitation,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0031,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,detail_audit,252,however; clarify,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0034,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,atmospheric_claim_evidence_calibration,171,concern,no
007_NatCommun_s41467-025-61053-0_peer_review_file__u0035,007_NatCommun_s41467-025-61053-0_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-61053-0,Asymmetric shifts in precipitation due to urbanization across global cities,urban precipitation; land-atmosphere interaction,reproducibility_data_code,1146,should; need; explain,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0003,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,detail_audit,1798,unclear; should; why,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0006,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,observational_product_reanalysis_validity,2222,major; should; lack; clarify; recommend,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0007,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,scale_resolution_boundary_consistency,1217,should,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0009,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,atmospheric_claim_evidence_calibration,414,should,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0011,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,model_physics_assumption_sensitivity,474,should; not clear,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0012,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,observational_product_reanalysis_validity,619,should; clarify; validation,no
008_NatCommun_s41467-025-67987-9_peer_review_file__u0013,008_NatCommun_s41467-025-67987-9_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-67987-9,Fusion of multi-source precipitation records via coordinate-based generative models,precipitation data product; generative model; validation,observational_product_reanalysis_validity,234,should; clarify; validation,no
